,position,img,count,mean,frame,mask,nuclei_count,Hours,total_int/cell#,count/cell_count,dose,beads,replicate
680,XY053,expt1003_TRITC_XY053_T05.tif,174937,3482.1279946495024,5,expt1003_Cy5_XY053_T05_cp_masks.tif,194,2.0,3139964.0463917525,901.7371134020618,10,True,2
681,XY053,expt1003_TRITC_XY053_T06.tif,215930,3773.428263789191,6,expt1003_Cy5_XY053_T06_cp_masks.tif,193,2.5,4221742.823834197,1118.8082901554403,10,True,2
682,XY053,expt1003_TRITC_XY053_T07.tif,248774,4030.136272279258,7,expt1003_Cy5_XY053_T07_cp_masks.tif,187,3.0,5361460.540106952,1330.3422459893047,10,True,2
683,XY053,expt1003_TRITC_XY053_T08.tif,278593,4260.152545110609,8,expt1003_Cy5_XY053_T08_cp_masks.tif,187,3.5,6346784.374331551,1489.802139037433,10,True,2
684,XY053,expt1003_TRITC_XY053_T09.tif,303531,4419.240061146967,9,expt1003_Cy5_XY053_T09_cp_masks.tif,191,4.0,7022912.853403142,1589.1675392670156,10,True,2
685,XY053,expt1003_TRITC_XY053_T10.tif,325328,4552.439249004082,10,expt1003_Cy5_XY053_T10_cp_masks.tif,188,4.5,7877850.829787234,1730.468085106383,10,True,2
686,XY053,expt1003_TRITC_XY053_T11.tif,346912,4629.40275343603,11,expt1003_Cy5_XY053_T11_cp_masks.tif,187,5.0,8588210.524064172,1855.144385026738,10,True,2
687,XY053,expt1003_TRITC_XY053_T12.tif,361512,4717.977735178915,12,expt1003_Cy5_XY053_T12_cp_masks.tif,193,5.5,8837334.544041451,1873.119170984456,10,True,2
688,XY053,expt1003_TRITC_XY053_T13.tif,371067,4952.272576111592,13,expt1003_Cy5_XY053_T13_cp_masks.tif,185,6.0,9933107.71891892,2005.7675675675675,10,True,2
689,XY054,expt1003_TRITC_XY054_T01.tif,0,,1,expt1003_Cy5_XY054_T01_cp_masks.tif,68,0.0,,0.0,10,True,2
690,XY054,expt1003_TRITC_XY054_T02.tif,4524,1951.014367816092,2,expt1003_Cy5_XY054_T02_cp_masks.tif,70,0.5,126091.27142857145,64.62857142857143,10,True,2
691,XY054,expt1003_TRITC_XY054_T03.tif,35025,2613.4693504639545,3,expt1003_Cy5_XY054_T03_cp_masks.tif,69,1.0,1326619.768115942,507.60869565217394,10,True,2
692,XY054,expt1003_TRITC_XY054_T04.tif,56142,3245.6872573118167,4,expt1003_Cy5_XY054_T04_cp_masks.tif,68,1.5,2679696.6764705884,825.6176470588235,10,True,2
693,XY054,expt1003_TRITC_XY054_T05.tif,73975,3676.0521527543087,5,expt1003_Cy5_XY054_T05_cp_masks.tif,68,2.0,3999058.205882353,1087.8676470588234,10,True,2
694,XY054,expt1003_TRITC_XY054_T06.tif,93405,4160.410888068091,6,expt1003_Cy5_XY054_T06_cp_masks.tif,68,2.5,5714752.632352941,1373.6029411764705,10,True,2
695,XY054,expt1003_TRITC_XY054_T07.tif,104541,4499.441243148621,7,expt1003_Cy5_XY054_T07_cp_masks.tif,70,3.0,6719658.385714285,1493.442857142857,10,True,2
696,XY054,expt1003_TRITC_XY054_T08.tif,116624,4611.26583722047,8,expt1003_Cy5_XY054_T08_cp_masks.tif,67,3.5,8026630.850746268,1740.6567164179105,10,True,2
697,XY054,expt1003_TRITC_XY054_T09.tif,123134,4820.3353907125575,9,expt1003_Cy5_XY054_T09_cp_masks.tif,69,4.0,8602133.014492754,1784.5507246376812,10,True,2
698,XY054,expt1003_TRITC_XY054_T10.tif,132238,4857.778891090307,10,expt1003_Cy5_XY054_T10_cp_masks.tif,69,4.5,9309898.043478262,1916.4927536231885,10,True,2
699,XY054,expt1003_TRITC_XY054_T11.tif,138664,4983.928885651647,11,expt1003_Cy5_XY054_T11_cp_masks.tif,70,5.0,9872735.92857143,1980.9142857142856,10,True,2
700,XY054,expt1003_TRITC_XY054_T12.tif,145246,5039.441932996434,12,expt1003_Cy5_XY054_T12_cp_masks.tif,73,5.5,10026832.643835615,1989.6712328767123,10,True,2
701,XY054,expt1003_TRITC_XY054_T13.tif,147660,5068.83708519572,13,expt1003_Cy5_XY054_T13_cp_masks.tif,67,6.0,11171111.701492537,2203.8805970149256,10,True,2
702,XY055,expt1003_TRITC_XY055_T01.tif,5,1467.8,1,expt1003_Cy5_XY055_T01_cp_masks.tif,174,0.0,42.17816091954023,0.028735632183908,10,True,2
703,XY055,expt1003_TRITC_XY055_T02.tif,11616,1924.1848312672173,2,expt1003_Cy5_XY055_T02_cp_masks.tif,177,0.5,126278.70621468929,65.62711864406779,10,True,2
704,XY055,expt1003_TRITC_XY055_T03.tif,65449,2401.5716970465555,3,expt1003_Cy5_XY055_T03_cp_masks.tif,180,1.0,873224.8111111111,363.6055555555556,10,True,2
705,XY055,expt1003_TRITC_XY055_T04.tif,117153,2871.567104555581,4,expt1003_Cy5_XY055_T04_cp_masks.tif,178,1.5,1889958.9943820224,658.1629213483146,10,True,2
706,XY055,expt1003_TRITC_XY055_T05.tif,169628,3296.0832056028485,5,expt1003_Cy5_XY055_T05_cp_masks.tif,182,2.0,3072021.989010989,932.021978021978,10,True,2
707,XY055,expt1003_TRITC_XY055_T06.tif,224010,3587.184799785724,6,expt1003_Cy5_XY055_T06_cp_masks.tif,185,2.5,4343596.037837838,1210.8648648648648,10,True,2
708,XY055,expt1003_TRITC_XY055_T07.tif,269205,3854.444363960551,7,expt1003_Cy5_XY055_T07_cp_masks.tif,177,3.0,5862348.559322034,1520.9322033898304,10,True,2
709,XY055,expt1003_TRITC_XY055_T08.tif,300539,4199.028322447336,8,expt1003_Cy5_XY055_T08_cp_masks.tif,168,3.5,7511736.744047619,1788.922619047619,10,True,2
710,XY055,expt1003_TRITC_XY055_T09.tif,328179,4379.108175721177,9,expt1003_Cy5_XY055_T09_cp_masks.tif,168,4.0,8554353.226190476,1953.446428571429,10,True,2
711,XY055,expt1003_TRITC_XY055_T10.tif,348902,4485.2838963376535,10,expt1003_Cy5_XY055_T10_cp_masks.tif,174,4.5,8993819.091954023,2005.183908045977,10,True,2
712,XY055,expt1003_TRITC_XY055_T11.tif,368128,4745.702125347705,11,expt1003_Cy5_XY055_T11_cp_masks.tif,165,5.0,10588035.345454546,2231.078787878788,10,True,2
713,XY055,expt1003_TRITC_XY055_T12.tif,388683,4909.323291731308,12,expt1003_Cy5_XY055_T12_cp_masks.tif,160,5.5,11926065.65625,2429.26875,10,True,2
714,XY055,expt1003_TRITC_XY055_T13.tif,407601,5068.025458720661,13,expt1003_Cy5_XY055_T13_cp_masks.tif,157,6.0,13157530.222929936,2596.184713375796,10,True,2
715,XY056,expt1003_TRITC_XY056_T01.tif,724,2217.0842541436464,1,expt1003_Cy5_XY056_T01_cp_masks.tif,327,0.0,4908.77370030581,2.214067278287462,10,True,2
716,XY056,expt1003_TRITC_XY056_T02.tif,14403,1931.4264389363327,2,expt1003_Cy5_XY056_T02_cp_masks.tif,330,0.5,84297.98484848485,43.64545454545455,10,True,2
717,XY056,expt1003_TRITC_XY056_T03.tif,84669,2324.751207643884,3,expt1003_Cy5_XY056_T03_cp_masks.tif,326,1.0,603786.3803680982,259.72085889570553,10,True,2
718,XY056,expt1003_TRITC_XY056_T04.tif,164450,2684.2913955609606,4,expt1003_Cy5_XY056_T04_cp_masks.tif,321,1.5,1375176.697819315,512.3052959501557,10,True,2
719,XY056,expt1003_TRITC_XY056_T05.tif,248042,2999.0530555309183,5,expt1003_Cy5_XY056_T05_cp_masks.tif,327,2.0,2274896.3853211007,758.5382262996942,10,True,2
720,XY056,expt1003_TRITC_XY056_T06.tif,334906,3303.004466925048,6,expt1003_Cy5_XY056_T06_cp_masks.tif,328,2.5,3372548.823170732,1021.0548780487804,10,True,2
721,XY056,expt1003_TRITC_XY056_T07.tif,399208,3599.393584296908,7,expt1003_Cy5_XY056_T07_cp_masks.tif,308,3.0,4665281.538961039,1296.12987012987,10,True,2
722,XY056,expt1003_TRITC_XY056_T08.tif,453492,3848.313723285085,8,expt1003_Cy5_XY056_T08_cp_masks.tif,311,3.5,5611509.604501608,1458.1736334405143,10,True,2
723,XY056,expt1003_TRITC_XY056_T09.tif,502721,4064.670318128744,9,expt1003_Cy5_XY056_T09_cp_masks.tif,297,4.0,6880118.2727272725,1692.6632996632998,10,True,2
724,XY056,expt1003_TRITC_XY056_T10.tif,528880,4335.265423158372,10,expt1003_Cy5_XY056_T10_cp_masks.tif,306,4.5,7492925.41503268,1728.3660130718954,10,True,2
725,XY056,expt1003_TRITC_XY056_T11.tif,558274,4471.026770008992,11,expt1003_Cy5_XY056_T11_cp_masks.tif,304,5.0,8210717.101973684,1836.4276315789475,10,True,2
726,XY056,expt1003_TRITC_XY056_T12.tif,578289,4653.758641440525,12,expt1003_Cy5_XY056_T12_cp_masks.tif,288,5.5,9344504.96875,2007.9479166666667,10,True,2
727,XY056,expt1003_TRITC_XY056_T13.tif,608327,4792.33380073546,13,expt1003_Cy5_XY056_T13_cp_masks.tif,284,6.0,10265162.126760565,2141.9964788732395,10,True,2
728,XY057,expt1003_TRITC_XY057_T01.tif,0,,1,expt1003_Cy5_XY057_T01_cp_masks.tif,214,0.0,,0.0,10,True,2
729,XY057,expt1003_TRITC_XY057_T02.tif,13632,1980.5821596244127,2,expt1003_Cy5_XY057_T02_cp_masks.tif,210,0.5,128568.0761904762,64.91428571428571,10,True,2
730,XY057,expt1003_TRITC_XY057_T03.tif,73499,2436.875168369638,3,expt1003_Cy5_XY057_T03_cp_masks.tif,203,1.0,882304.8669950739,362.064039408867,10,True,2
731,XY057,expt1003_TRITC_XY057_T04.tif,128889,2909.0927387131565,4,expt1003_Cy5_XY057_T04_cp_masks.tif,201,1.5,1865423.154228856,641.2388059701492,10,True,2
732,XY057,expt1003_TRITC_XY057_T05.tif,185786,3303.815093709967,5,expt1003_Cy5_XY057_T05_cp_masks.tif,196,2.0,3131645.8724489794,947.8877551020408,10,True,2
733,XY057,expt1003_TRITC_XY057_T06.tif,237848,3723.4280927314926,6,expt1003_Cy5_XY057_T06_cp_masks.tif,194,2.5,4564999.613402062,1226.020618556701,10,True,2
734,XY057,expt1003_TRITC_XY057_T07.tif,281682,3954.791761631911,7,expt1003_Cy5_XY057_T07_cp_masks.tif,195,3.0,5712787.964102564,1444.5230769230768,10,True,2
735,XY057,expt1003_TRITC_XY057_T08.tif,313890,4109.908295899838,8,expt1003_Cy5_XY057_T08_cp_masks.tif,192,3.5,6719057.890625,1634.84375,10,True,2
736,XY057,expt1003_TRITC_XY057_T09.tif,347275,4205.1146065798,9,expt1003_Cy5_XY057_T09_cp_masks.tif,191,4.0,7645712.958115185,1818.193717277487,10,True,2
737,XY057,expt1003_TRITC_XY057_T10.tif,372788,4298.4289140208375,10,expt1003_Cy5_XY057_T10_cp_masks.tif,190,4.5,8433698.515789473,1962.042105263158,10,True,2
738,XY057,expt1003_TRITC_XY057_T11.tif,400186,4434.232501886623,11,expt1003_Cy5_XY057_T11_cp_masks.tif,195,5.0,9100091.117948718,2052.2358974358976,10,True,2
739,XY057,expt1003_TRITC_XY057_T12.tif,425063,4464.1316957721565,12,expt1003_Cy5_XY057_T12_cp_masks.tif,194,5.5,9781119.644329898,2191.046391752577,10,True,2
740,XY057,expt1003_TRITC_XY057_T13.tif,442237,4554.051476923008,13,expt1003_Cy5_XY057_T13_cp_masks.tif,185,6.0,10886324.664864864,2390.4702702702702,10,True,2
741,XY058,expt1003_TRITC_XY058_T01.tif,0,,1,expt1003_Cy5_XY058_T01_cp_masks.tif,223,0.0,,0.0,10,True,2
742,XY058,expt1003_TRITC_XY058_T02.tif,11917,1920.9638331794915,2,expt1003_Cy5_XY058_T02_cp_masks.tif,232,0.5,98672.95689655172,51.366379310344826,10,True,2
743,XY058,expt1003_TRITC_XY058_T03.tif,61687,2342.015205797008,3,expt1003_Cy5_XY058_T03_cp_masks.tif,233,1.0,620051.0386266095,264.7510729613734,10,True,2
744,XY058,expt1003_TRITC_XY058_T04.tif,114326,2662.203138393716,4,expt1003_Cy5_XY058_T04_cp_masks.tif,233,1.5,1306261.9570815451,490.6695278969957,10,True,2
745,XY058,expt1003_TRITC_XY058_T05.tif,163715,3043.787820297468,5,expt1003_Cy5_XY058_T05_cp_masks.tif,225,2.0,2214727.657777778,727.6222222222223,10,True,2
746,XY058,expt1003_TRITC_XY058_T06.tif,213774,3343.1603235192306,6,expt1003_Cy5_XY058_T06_cp_masks.tif,223,2.5,3204846.4349775785,958.6278026905828,10,True,2
747,XY058,expt1003_TRITC_XY058_T07.tif,252902,3693.485413322157,7,expt1003_Cy5_XY058_T07_cp_masks.tif,222,3.0,4207611.927927928,1139.1981981981985,10,True,2
748,XY058,expt1003_TRITC_XY058_T08.tif,295284,3930.7231682041697,8,expt1003_Cy5_XY058_T08_cp_masks.tif,215,3.5,5398510.046511628,1373.413953488372,10,True,2
749,XY058,expt1003_TRITC_XY058_T09.tif,327178,4061.735999975549,9,expt1003_Cy5_XY058_T09_cp_masks.tif,208,4.0,6388993.5625,1572.9711538461538,10,True,2
750,XY058,expt1003_TRITC_XY058_T10.tif,359810,4219.983505183292,10,expt1003_Cy5_XY058_T10_cp_masks.tif,210,4.5,7230439.357142858,1713.3809523809523,10,True,2
751,XY058,expt1003_TRITC_XY058_T11.tif,379131,4432.0572598917,11,expt1003_Cy5_XY058_T11_cp_masks.tif,214,5.0,7852010.752336449,1771.640186915888,10,True,2
752,XY058,expt1003_TRITC_XY058_T12.tif,414460,4488.457909086522,12,expt1003_Cy5_XY058_T12_cp_masks.tif,204,5.5,9119050.31862745,2031.6666666666667,10,True,2
753,XY058,expt1003_TRITC_XY058_T13.tif,433525,4675.739639005825,13,expt1003_Cy5_XY058_T13_cp_masks.tif,202,6.0,10034901.123762377,2146.1633663366338,10,True,2
754,XY059,expt1003_TRITC_XY059_T01.tif,14,1508.857142857143,1,expt1003_Cy5_XY059_T01_cp_masks.tif,174,0.0,121.40229885057472,0.0804597701149425,10,True,2
755,XY059,expt1003_TRITC_XY059_T02.tif,16742,2065.73252896906,2,expt1003_Cy5_XY059_T02_cp_masks.tif,175,0.5,197625.68,95.66857142857144,10,True,2
756,XY059,expt1003_TRITC_XY059_T03.tif,71367,2589.6806787450782,3,expt1003_Cy5_XY059_T03_cp_masks.tif,174,1.0,1062170.9252873564,410.1551724137931,10,True,2
757,XY059,expt1003_TRITC_XY059_T04.tif,121934,2985.1481785228075,4,expt1003_Cy5_XY059_T04_cp_masks.tif,176,1.5,2068131.0113636365,692.8068181818181,10,True,2
758,XY059,expt1003_TRITC_XY059_T05.tif,170087,3452.00604984508,5,expt1003_Cy5_XY059_T05_cp_masks.tif,176,2.0,3336030.414772727,966.4034090909092,10,True,2
759,XY059,expt1003_TRITC_XY059_T06.tif,219408,3774.0705352585137,6,expt1003_Cy5_XY059_T06_cp_masks.tif,176,2.5,4704893.568181818,1246.6363636363635,10,True,2
760,XY059,expt1003_TRITC_XY059_T07.tif,255433,4079.982508133248,7,expt1003_Cy5_XY059_T07_cp_masks.tif,176,3.0,5921375.977272728,1451.3238636363635,10,True,2
761,XY059,expt1003_TRITC_XY059_T08.tif,291172,4271.741874218675,8,expt1003_Cy5_XY059_T08_cp_masks.tif,180,3.5,6910064.583333333,1617.6222222222225,10,True,2
762,XY059,expt1003_TRITC_XY059_T09.tif,317768,4375.115458447673,9,expt1003_Cy5_XY059_T09_cp_masks.tif,178,4.0,7810515.106741573,1785.2134831460671,10,True,2
763,XY059,expt1003_TRITC_XY059_T10.tif,340815,4485.250467262298,10,expt1003_Cy5_XY059_T10_cp_masks.tif,177,4.5,8636387.785310736,1925.5084745762715,10,True,2
764,XY059,expt1003_TRITC_XY059_T11.tif,354903,4649.059404964173,11,expt1003_Cy5_XY059_T11_cp_masks.tif,174,5.0,9482558.218390804,2039.6724137931035,10,True,2
765,XY059,expt1003_TRITC_XY059_T12.tif,359458,4727.389130301732,12,expt1003_Cy5_XY059_T12_cp_masks.tif,175,5.5,9710273.382857142,2054.0457142857144,10,True,2
766,XY059,expt1003_TRITC_XY059_T13.tif,382100,4795.6755168803975,13,expt1003_Cy5_XY059_T13_cp_masks.tif,173,6.0,10592067.138728322,2208.6705202312137,10,True,2
767,XY060,expt1003_TRITC_XY060_T01.tif,13,1498.6923076923076,1,expt1003_Cy5_XY060_T01_cp_masks.tif,235,0.0,82.9063829787234,0.0553191489361702,10,True,2
768,XY060,expt1003_TRITC_XY060_T02.tif,20616,2061.949068684517,2,expt1003_Cy5_XY060_T02_cp_masks.tif,233,0.5,182442.669527897,88.48068669527898,10,True,2
769,XY060,expt1003_TRITC_XY060_T03.tif,86627,2467.5886040149144,3,expt1003_Cy5_XY060_T03_cp_masks.tif,225,1.0,950043.5466666666,385.00888888888886,10,True,2
770,XY060,expt1003_TRITC_XY060_T04.tif,144320,2810.977570676275,4,expt1003_Cy5_XY060_T04_cp_masks.tif,226,1.5,1795045.5,638.5840707964602,10,True,2
771,XY060,expt1003_TRITC_XY060_T05.tif,198288,3197.1350964254016,5,expt1003_Cy5_XY060_T05_cp_masks.tif,231,2.0,2744387.5497835497,858.3896103896104,10,True,2
772,XY060,expt1003_TRITC_XY060_T06.tif,252882,3494.1522884191045,6,expt1003_Cy5_XY060_T06_cp_masks.tif,229,2.5,3858551.174672489,1104.2882096069868,10,True,2
773,XY060,expt1003_TRITC_XY060_T07.tif,301321,3821.141085420532,7,expt1003_Cy5_XY060_T07_cp_masks.tif,231,3.0,4984372.523809524,1304.4199134199134,10,True,2
774,XY060,expt1003_TRITC_XY060_T08.tif,343712,4001.740457126897,8,expt1003_Cy5_XY060_T08_cp_masks.tif,222,3.5,6195703.675675675,1548.2522522522522,10,True,2
775,XY060,expt1003_TRITC_XY060_T09.tif,372566,4166.710674081907,9,expt1003_Cy5_XY060_T09_cp_masks.tif,217,4.0,7153800.594470045,1716.89400921659,10,True,2
776,XY060,expt1003_TRITC_XY060_T10.tif,400507,4218.6833338743145,10,expt1003_Cy5_XY060_T10_cp_masks.tif,216,4.5,7822278.731481481,1854.199074074074,10,True,2
777,XY060,expt1003_TRITC_XY060_T11.tif,424312,4391.765161013594,11,expt1003_Cy5_XY060_T11_cp_masks.tif,215,5.0,8667342.6,1973.544186046512,10,True,2
778,XY060,expt1003_TRITC_XY060_T12.tif,446392,4605.02328894783,12,expt1003_Cy5_XY060_T12_cp_masks.tif,222,5.5,9259664.666666666,2010.7747747747749,10,True,2
779,XY060,expt1003_TRITC_XY060_T13.tif,458680,4852.574908432895,13,expt1003_Cy5_XY060_T13_cp_masks.tif,220,6.0,10117177.540909093,2084.909090909091,10,True,2
780,XY061,expt1003_TRITC_XY061_T01.tif,0,,1,expt1003_Cy5_XY061_T01_cp_masks.tif,155,0.0,,0.0,20,True,2
781,XY061,expt1003_TRITC_XY061_T02.tif,199,1793.6834170854272,2,expt1003_Cy5_XY061_T02_cp_masks.tif,157,0.5,2273.522292993631,1.267515923566879,20,True,2
782,XY061,expt1003_TRITC_XY061_T03.tif,3113,1714.4805653710248,3,expt1003_Cy5_XY061_T03_cp_masks.tif,154,1.0,34657.0,20.214285714285715,20,True,2
783,XY061,expt1003_TRITC_XY061_T04.tif,10088,1817.910388580492,4,expt1003_Cy5_XY061_T04_cp_masks.tif,152,1.5,120651.84210526316,66.36842105263158,20,True,2
784,XY061,expt1003_TRITC_XY061_T05.tif,20402,1874.3461425350456,5,expt1003_Cy5_XY061_T05_cp_masks.tif,148,2.0,258381.14864864864,137.85135135135135,20,True,2
785,XY061,expt1003_TRITC_XY061_T06.tif,34092,1991.2397923266456,6,expt1003_Cy5_XY061_T06_cp_masks.tif,147,2.5,461805.0816326531,231.9183673469388,20,True,2
786,XY061,expt1003_TRITC_XY061_T07.tif,47544,2084.193231532896,7,expt1003_Cy5_XY061_T07_cp_masks.tif,140,3.0,707792.0214285714,339.6,20,True,2
787,XY061,expt1003_TRITC_XY061_T08.tif,60405,2162.356112904561,8,expt1003_Cy5_XY061_T08_cp_masks.tif,145,3.5,900807.7310344828,416.5862068965517,20,True,2
788,XY061,expt1003_TRITC_XY061_T09.tif,73920,2278.77831439394,9,expt1003_Cy5_XY061_T09_cp_masks.tif,141,4.0,1194661.6524822696,524.2553191489362,20,True,2
789,XY061,expt1003_TRITC_XY061_T10.tif,84757,2321.804676899843,10,expt1003_Cy5_XY061_T10_cp_masks.tif,131,4.5,1502207.6259541982,647.0,20,True,2
790,XY061,expt1003_TRITC_XY061_T11.tif,97236,2422.4638508371386,11,expt1003_Cy5_XY061_T11_cp_masks.tif,145,5.0,1624487.551724138,670.5931034482759,20,True,2
791,XY061,expt1003_TRITC_XY061_T12.tif,110398,2448.5454265475823,12,expt1003_Cy5_XY061_T12_cp_masks.tif,133,5.5,2032439.984962406,830.0601503759399,20,True,2
792,XY061,expt1003_TRITC_XY061_T13.tif,121080,2547.53610835811,13,expt1003_Cy5_XY061_T13_cp_masks.tif,135,6.0,2284856.82962963,896.8888888888889,20,True,2
793,XY062,expt1003_TRITC_XY062_T01.tif,11,1501.909090909091,1,expt1003_Cy5_XY062_T01_cp_masks.tif,169,0.0,97.75739644970416,0.0650887573964497,20,True,2
794,XY062,expt1003_TRITC_XY062_T02.tif,78,1535.8846153846157,2,expt1003_Cy5_XY062_T02_cp_masks.tif,176,0.5,680.6761363636364,0.4431818181818182,20,True,2
795,XY062,expt1003_TRITC_XY062_T03.tif,2435,1638.3010266940453,3,expt1003_Cy5_XY062_T03_cp_masks.tif,173,1.0,23059.32369942197,14.07514450867052,20,True,2
796,XY062,expt1003_TRITC_XY062_T04.tif,9554,1729.2795687670086,4,expt1003_Cy5_XY062_T04_cp_masks.tif,172,1.5,96055.4476744186,55.54651162790697,20,True,2
797,XY062,expt1003_TRITC_XY062_T05.tif,20336,1830.2244787568843,5,expt1003_Cy5_XY062_T05_cp_masks.tif,172,2.0,216392.12209302327,118.23255813953487,20,True,2
798,XY062,expt1003_TRITC_XY062_T06.tif,34055,1912.755718690354,6,expt1003_Cy5_XY062_T06_cp_masks.tif,168,2.5,387731.5238095238,202.70833333333331,20,True,2
799,XY062,expt1003_TRITC_XY062_T07.tif,48935,1992.567589659753,7,expt1003_Cy5_XY062_T07_cp_masks.tif,170,3.0,573566.4411764706,287.8529411764706,20,True,2
800,XY062,expt1003_TRITC_XY062_T08.tif,65991,2076.816141595066,8,expt1003_Cy5_XY062_T08_cp_masks.tif,178,3.5,769950.415730337,370.73595505617976,20,True,2
801,XY062,expt1003_TRITC_XY062_T09.tif,83798,2168.5635098689704,9,expt1003_Cy5_XY062_T09_cp_masks.tif,168,4.0,1081674.3154761903,498.79761904761904,20,True,2
802,XY062,expt1003_TRITC_XY062_T10.tif,97411,2227.0923612323045,10,expt1003_Cy5_XY062_T10_cp_masks.tif,166,4.5,1306887.313253012,586.8132530120482,20,True,2
803,XY062,expt1003_TRITC_XY062_T11.tif,108008,2278.9878434930747,11,expt1003_Cy5_XY062_T11_cp_masks.tif,161,5.0,1528875.2732919254,670.8571428571429,20,True,2
804,XY062,expt1003_TRITC_XY062_T12.tif,124867,2391.0211505041366,12,expt1003_Cy5_XY062_T12_cp_masks.tif,159,5.5,1877733.572327044,785.3270440251572,20,True,2
805,XY062,expt1003_TRITC_XY062_T13.tif,139391,2471.979582612937,13,expt1003_Cy5_XY062_T13_cp_masks.tif,166,6.0,2075733.1686746988,839.7048192771084,20,True,2
806,XY063,expt1003_TRITC_XY063_T01.tif,139,1655.6762589928055,1,expt1003_Cy5_XY063_T01_cp_masks.tif,151,0.0,1524.0993377483444,0.9205298013245032,20,True,2
807,XY063,expt1003_TRITC_XY063_T02.tif,212,1651.4009433962265,2,expt1003_Cy5_XY063_T02_cp_masks.tif,150,0.5,2333.98,1.413333333333333,20,True,2
808,XY063,expt1003_TRITC_XY063_T03.tif,3690,1721.4915989159892,3,expt1003_Cy5_XY063_T03_cp_masks.tif,155,1.0,40982.6064516129,23.806451612903224,20,True,2
809,XY063,expt1003_TRITC_XY063_T04.tif,11980,1777.4883973288815,4,expt1003_Cy5_XY063_T04_cp_masks.tif,148,1.5,143880.47972972973,80.94594594594595,20,True,2
810,XY063,expt1003_TRITC_XY063_T05.tif,26147,1858.7712548284696,5,expt1003_Cy5_XY063_T05_cp_masks.tif,149,2.0,326183.1677852349,175.48322147651007,20,True,2
811,XY063,expt1003_TRITC_XY063_T06.tif,42959,1964.8694103680248,6,expt1003_Cy5_XY063_T06_cp_masks.tif,152,2.5,555321.2171052631,282.625,20,True,2
812,XY063,expt1003_TRITC_XY063_T07.tif,58670,2083.847946139424,7,expt1003_Cy5_XY063_T07_cp_masks.tif,147,3.0,831696.3197278912,399.1156462585034,20,True,2
813,XY063,expt1003_TRITC_XY063_T08.tif,75332,2178.330576647374,8,expt1003_Cy5_XY063_T08_cp_masks.tif,151,3.5,1086741.715231788,498.887417218543,20,True,2
814,XY063,expt1003_TRITC_XY063_T09.tif,86600,2233.641316397229,9,expt1003_Cy5_XY063_T09_cp_masks.tif,150,4.0,1289555.586666667,577.3333333333334,20,True,2
815,XY063,expt1003_TRITC_XY063_T10.tif,96836,2312.982547812797,10,expt1003_Cy5_XY063_T10_cp_masks.tif,147,4.5,1523673.3197278911,658.7482993197278,20,True,2
816,XY063,expt1003_TRITC_XY063_T11.tif,104815,2372.0929256308737,11,expt1003_Cy5_XY063_T11_cp_masks.tif,145,5.0,1714696.0000000002,722.8620689655172,20,True,2
817,XY063,expt1003_TRITC_XY063_T12.tif,122330,2505.31307120085,12,expt1003_Cy5_XY063_T12_cp_masks.tif,149,5.5,2056878.845637584,821.006711409396,20,True,2
818,XY063,expt1003_TRITC_XY063_T13.tif,139941,2578.138022452319,13,expt1003_Cy5_XY063_T13_cp_masks.tif,155,6.0,2327659.438709677,902.8451612903226,20,True,2
819,XY064,expt1003_TRITC_XY064_T01.tif,58,1593.1896551724135,1,expt1003_Cy5_XY064_T01_cp_masks.tif,216,0.0,427.8009259259259,0.2685185185185185,20,True,2
820,XY064,expt1003_TRITC_XY064_T02.tif,594,1722.459595959596,2,expt1003_Cy5_XY064_T02_cp_masks.tif,212,0.5,4826.13679245283,2.80188679245283,20,True,2
821,XY064,expt1003_TRITC_XY064_T03.tif,4894,1701.573355128729,3,expt1003_Cy5_XY064_T03_cp_masks.tif,213,1.0,39096.2441314554,22.976525821596244,20,True,2
822,XY064,expt1003_TRITC_XY064_T04.tif,17372,1779.3014621229563,4,expt1003_Cy5_XY064_T04_cp_masks.tif,213,1.5,145117.4882629108,81.55868544600939,20,True,2
